ISO_CODE,metro,city,year_month,electricity,heat,water_cool,water_hot
KR-42,강원특별자치도,평창군,2023-06,459.0,3.0,145.0,0.0
KR-42,강원특별자치도,정선군,2023-06,504.0,0.0,126.0,0.0
KR-42,강원특별자치도,철원군,2023-06,604.0,0.0,171.0,0.0
KR-42,강원특별자치도,화천군,2023-06,767.0,0.0,88.0,0.0
KR-42,강원특별자치도,양구군,2023-06,610.0,0.0,95.0,0.0
KR-42,강원특별자치도,인제군,2023-06,616.0,0.0,130.0,0.0
KR-42,강원특별자치도,고성군,2023-06,616.0,0.0,128.0,0.0
KR-42,강원특별자치도,양양군,2023-06,550.0,0.0,136.0,0.0
KR-11,서울특별시,종로구,2023-07,1135.0,0.0,240.0,0.0
KR-11,서울특별시,중구,2023-07,1188.0,0.0,222.0,4.0
KR-11,서울특별시,용산구,2023-07,1089.0,70.0,191.0,125.0
KR-11,서울특별시,성동구,2023-07,1132.0,12.0,219.0,3.0
KR-11,서울특별시,광진구,2023-07,1025.0,17.0,200.0,16.0
KR-11,서울특별시,동대문구,2023-07,968.0,10.0,215.0,4.0
KR-11,서울특별시,중랑구,2023-07,928.0,16.0,203.0,42.0
KR-11,서울특별시,성북구,2023-07,1036.0,2.0,254.0,13.0
KR-11,서울특별시,강북구,2023-07,968.0,12.0,233.0,14.0
KR-11,서울특별시,도봉구,2023-07,776.0,24.0,209.0,39.0
KR-11,서울특별시,노원구,2023-07,777.0,46.0,169.0,122.0
KR-11,서울특별시,은평구,2023-07,1070.0,36.0,242.0,50.0
KR-11,서울특별시,서대문구,2023-07,1075.0,19.0,235.0,57.0
KR-11,서울특별시,마포구,2023-07,1159.0,28.0,239.0,68.0
KR-11,서울특별시,양천구,2023-07,1022.0,42.0,192.0,92.0
KR-11,서울특별시,강서구,2023-07,869.0,44.0,196.0,80.0
KR-11,서울특별시,구로구,2023-07,872.0,9.0,229.0,33.0
KR-11,서울특별시,금천구,2023-07,923.0,10.0,250.0,13.0
KR-11,서울특별시,영등포구,2023-07,973.0,34.0,214.0,39.0
KR-11,서울특별시,동작구,2023-07,953.0,18.0,230.0,51.0
KR-11,서울특별시,관악구,2023-07,796.0,21.0,240.0,14.0
KR-11,서울특별시,서초구,2023-07,1222.0,53.0,194.0,118.0
KR-11,서울특별시,강남구,2023-07,1082.0,102.0,178.0,119.0
KR-11,서울특별시,송파구,2023-07,1032.0,72.0,209.0,161.0
KR-11,서울특별시,강동구,2023-07,1144.0,67.0,235.0,102.0
KR-26,부산광역시,중구,2023-07,686.0,0.0,274.0,0.0
KR-26,부산광역시,서구,2023-07,807.0,0.0,245.0,0.0
KR-26,부산광역시,동구,2023-07,1016.0,0.0,247.0,0.0
KR-26,부산광역시,영도구,2023-07,578.0,0.0,240.0,8.0
KR-26,부산광역시,부산진구,2023-07,847.0,3.0,262.0,4.0
KR-26,부산광역시,동래구,2023-07,938.0,1.0,267.0,2.0
KR-26,부산광역시,남구,2023-07,861.0,0.0,250.0,0.0
KR-26,부산광역시,북구,2023-07,695.0,2.0,273.0,5.0
KR-26,부산광역시,해운대구,2023-07,933.0,31.0,245.0,72.0
KR-26,부산광역시,사하구,2023-07,631.0,1.0,266.0,9.0
KR-26,부산광역시,금정구,2023-07,799.0,0.0,250.0,1.0
KR-26,부산광역시,강서구,2023-07,1002.0,11.0,259.0,145.0
KR-26,부산광역시,연제구,2023-07,765.0,0.0,256.0,0.0
KR-26,부산광역시,수영구,2023-07,799.0,0.0,232.0,18.0
KR-26,부산광역시,사상구,2023-07,580.0,1.0,276.0,22.0
KR-26,부산광역시,기장군,2023-07,1033.0,49.0,280.0,117.0
KR-27,대구광역시,중구,2023-07,1031.0,0.0,232.0,4.0
KR-27,대구광역시,동구,2023-07,804.0,12.0,260.0,17.0
KR-27,대구광역시,서구,2023-07,622.0,18.0,217.0,33.0
KR-27,대구광역시,남구,2023-07,748.0,5.0,224.0,5.0
KR-27,대구광역시,북구,2023-07,829.0,0.0,277.0,9.0
KR-27,대구광역시,수성구,2023-07,794.0,9.0,235.0,20.0
KR-27,대구광역시,달서구,2023-07,794.0,50.0,259.0,91.0
KR-27,대구광역시,달성군,2023-07,888.0,23.0,265.0,39.0
KR-27,대구광역시,군위군,2023-07,650.0,0.0,128.0,0.0
KR-28,인천광역시,중구,2023-07,998.0,40.0,219.0,84.0
KR-28,인천광역시,동구,2023-07,892.0,0.0,249.0,0.0
KR-28,인천광역시,미추홀구,2023-07,908.0,16.0,235.0,45.0
KR-28,인천광역시,연수구,2023-07,1113.0,58.0,227.0,126.0
KR-28,인천광역시,남동구,2023-07,878.0,37.0,248.0,85.0
KR-28,인천광역시,부평구,2023-07,770.0,31.0,253.0,88.0
KR-28,인천광역시,계양구,2023-07,768.0,24.0,266.0,68.0
KR-28,인천광역시,서구,2023-07,1049.0,44.0,230.0,97.0
KR-28,인천광역시,강화군,2023-07,642.0,0.0,265.0,0.0
KR-28,인천광역시,옹진군,2023-07,0.0,0.0,0.0,0.0
KR-29,광주광역시,동구,2023-07,825.0,0.0,181.0,0.0
KR-29,광주광역시,서구,2023-07,650.0,3.0,189.0,6.0
KR-29,광주광역시,남구,2023-07,655.0,0.0,190.0,0.0
KR-29,광주광역시,북구,2023-07,716.0,9.0,204.0,18.0
KR-29,광주광역시,광산구,2023-07,835.0,35.0,216.0,49.0
KR-30,대전광역시,동구,2023-07,735.0,12.0,253.0,17.0
KR-30,대전광역시,중구,2023-07,733.0,10.0,225.0,38.0
KR-30,대전광역시,서구,2023-07,712.0,36.0,241.0,96.0
KR-30,대전광역시,유성구,2023-07,865.0,37.0,224.0,87.0
KR-30,대전광역시,대덕구,2023-07,756.0,6.0,247.0,58.0
KR-31,울산광역시,중구,2023-07,726.0,2.0,299.0,0.0
KR-31,울산광역시,남구,2023-07,671.0,6.0,282.0,4.0
KR-31,울산광역시,동구,2023-07,588.0,0.0,294.0,2.0
KR-31,울산광역시,북구,2023-07,814.0,0.0,296.0,0.0
KR-31,울산광역시,울주군,2023-07,754.0,0.0,297.0,0.0
KR-50,세종특별자치시,,2023-07,1074.0,86.0,308.0,151.0
KR-41,경기도,수원시 장안구,2023-07,903.0,66.0,250.0,127.0
KR-41,경기도,수원시 권선구,2023-07,910.0,59.0,245.0,98.0
KR-41,경기도,수원시 팔달구,2023-07,994.0,76.0,244.0,97.0
KR-41,경기도,수원시 영통구,2023-07,950.0,67.0,238.0,180.0
KR-41,경기도,성남시 수정구,2023-07,1063.0,77.0,170.0,131.0
KR-41,경기도,성남시 중원구,2023-07,930.0,38.0,197.0,94.0
KR-41,경기도,성남시 분당구,2023-07,814.0,67.0,172.0,163.0
KR-41,경기도,의정부시,2023-07,985.0,21.0,301.0,49.0
KR-41,경기도,안양시 만안구,2023-07,1014.0,26.0,235.0,48.0
KR-41,경기도,안양시 동안구,2023-07,935.0,69.0,245.0,133.0
KR-41,경기도,부천시 원미구 ,2023-07,888.0,67.0,227.0,140.0
KR-41,경기도,부천시 소사구 ,2023-07,1027.0,35.0,215.0,86.0
KR-41,경기도,부천시 오정구 ,2023-07,836.0,36.0,218.0,96.0
KR-41,경기도,광명시,2023-07,981.0,29.0,235.0,104.0
KR-41,경기도,평택시,2023-07,1082.0,36.0,288.0,79.0
KR-41,경기도,동두천시,2023-07,771.0,0.0,291.0,0.0
KR-41,경기도,안산시 상록구,2023-07,756.0,69.0,191.0,96.0
KR-41,경기도,안산시 단원구,2023-07,878.0,73.0,222.0,123.0
KR-41,경기도,고양시 덕양구,2023-07,922.0,69.0,285.0,148.0
KR-41,경기도,고양시 일산동구,2023-07,970.0,61.0,254.0,157.0
KR-41,경기도,고양시 일산서구,2023-07,806.0,60.0,264.0,141.0
KR-41,경기도,과천시,2023-07,1122.0,73.0,222.0,161.0
KR-41,경기도,구리시,2023-07,926.0,19.0,292.0,42.0
KR-41,경기도,남양주시,2023-07,943.0,25.0,294.0,42.0
KR-41,경기도,오산시,2023-07,934.0,55.0,297.0,113.0
KR-41,경기도,시흥시,2023-07,957.0,45.0,292.0,71.0
KR-41,경기도,군포시,2023-07,777.0,69.0,267.0,121.0
KR-41,경기도,의왕시,2023-07,862.0,47.0,333.0,86.0
KR-41,경기도,하남시,2023-07,1125.0,80.0,198.0,117.0
KR-41,경기도,용인시 처인구,2023-07,893.0,0.0,230.0,0.0
KR-41,경기도,용인시 기흥구,2023-07,829.0,70.0,225.0,135.0
KR-41,경기도,용인시 수지구,2023-07,763.0,74.0,213.0,161.0
KR-41,경기도,파주시,2023-07,957.0,39.0,326.0,101.0
KR-41,경기도,이천시,2023-07,999.0,6.0,339.0,12.0
KR-41,경기도,안성시,2023-07,892.0,0.0,328.0,0.0
KR-41,경기도,김포시,2023-07,1071.0,46.0,290.0,94.0
KR-41,경기도,화성시,2023-07,1065.0,66.0,308.0,151.0
KR-41,경기도,광주시,2023-07,953.0,0.0,236.0,0.0
KR-41,경기도,양주시,2023-07,992.0,41.0,323.0,94.0
KR-41,경기도,포천시,2023-07,820.0,0.0,324.0,0.0
KR-41,경기도,여주시,2023-07,818.0,0.0,161.0,0.0
KR-41,경기도,연천군,2023-07,987.0,0.0,191.0,0.0
KR-41,경기도,가평군,2023-07,850.0,0.0,268.0,0.0
KR-41,경기도,양평군,2023-07,848.0,0.0,291.0,0.0
KR-43,충청북도,청주시 상당구,2023-07,863.0,39.0,387.0,110.0
KR-43,충청북도,청주시 서원구,2023-07,749.0,52.0,375.0,144.0
KR-43,충청북도,청주시 흥덕구,2023-07,902.0,43.0,347.0,79.0
KR-43,충청북도,청주시 청원구,2023-07,880.0,1.0,358.0,0.0
KR-43,충청북도,충주시,2023-07,669.0,5.0,321.0,3.0
KR-43,충청북도,제천시,2023-07,567.0,10.0,318.0,11.0
KR-43,충청북도,보은군,2023-07,690.0,0.0,99.0,0.0
KR-43,충청북도,옥천군,2023-07,691.0,0.0,213.0,0.0
KR-43,충청북도,영동군,2023-07,580.0,0.0,250.0,0.0
KR-43,충청북도,증평군,2023-07,1185.0,0.0,418.0,2.0
KR-43,충청북도,진천군,2023-07,879.0,0.0,160.0,0.0
KR-43,충청북도,괴산군,2023-07,740.0,0.0,196.0,0.0
KR-43,충청북도,음성군,2023-07,801.0,3.0,158.0,3.0
KR-43,충청북도,단양군,2023-07,718.0,0.0,230.0,0.0
KR-44,충청남도,천안시 동남구,2023-07,941.0,7.0,258.0,21.0
KR-44,충청남도,천안시 서북구,2023-07,961.0,13.0,257.0,30.0
KR-44,충청남도,공주시,2023-07,750.0,0.0,279.0,2.0
KR-44,충청남도,보령시,2023-07,631.0,7.0,278.0,6.0
KR-44,충청남도,아산시,2023-07,969.0,24.0,303.0,36.0
KR-44,충청남도,서산시,2023-07,831.0,8.0,281.0,6.0
KR-44,충청남도,논산시,2023-07,700.0,0.0,244.0,0.0
KR-44,충청남도,계룡시,2023-07,684.0,0.0,172.0,0.0
KR-44,충청남도,당진시,2023-07,870.0,5.0,303.0,5.0
KR-44,충청남도,금산군,2023-07,677.0,170.0,137.0,0.0
KR-44,충청남도,부여군,2023-07,528.0,0.0,296.0,0.0
KR-44,충청남도,서천군,2023-07,675.0,0.0,148.0,0.0
KR-44,충청남도,청양군,2023-07,714.0,0.0,220.0,0.0
KR-44,충청남도,홍성군,2023-07,728.0,51.0,187.0,108.0
KR-44,충청남도,예산군,2023-07,840.0,35.0,210.0,61.0
KR-44,충청남도,태안군,2023-07,706.0,4.0,174.0,2.0
KR-45,전라북도,전주시 완산구,2023-07,716.0,7.0,52.0,5.0
KR-45,전라북도,전주시 덕진구,2023-07,835.0,1.0,72.0,5.0
KR-45,전라북도,군산시,2023-07,748.0,1.0,320.0,4.0
KR-45,전라북도,익산시,2023-07,706.0,7.0,244.0,25.0
KR-45,전라북도,정읍시,2023-07,627.0,3.0,258.0,3.0
KR-45,전라북도,남원시,2023-07,599.0,20.0,241.0,3.0
KR-45,전라북도,김제시,2023-07,594.0,3.0,268.0,2.0
KR-45,전라북도,완주군,2023-07,816.0,0.0,193.0,0.0
KR-45,전라북도,진안군,2023-07,430.0,0.0,179.0,0.0
KR-45,전라북도,무주군,2023-07,732.0,0.0,205.0,0.0
KR-45,전라북도,장수군,2023-07,644.0,0.0,193.0,0.0
KR-45,전라북도,임실군,2023-07,610.0,0.0,223.0,0.0
KR-45,전라북도,순창군,2023-07,781.0,0.0,159.0,0.0
KR-45,전라북도,고창군,2023-07,660.0,0.0,161.0,0.0
KR-45,전라북도,부안군,2023-07,860.0,0.0,185.0,0.0
KR-46,전라남도,목포시,2023-07,746.0,0.0,238.0,0.0
KR-46,전라남도,여수시,2023-07,668.0,1.0,194.0,1.0
KR-46,전라남도,순천시,2023-07,722.0,0.0,267.0,0.0
KR-46,전라남도,나주시,2023-07,884.0,68.0,160.0,101.0
KR-46,전라남도,광양시,2023-07,574.0,29.0,279.0,9.0
KR-46,전라남도,담양군,2023-07,546.0,0.0,127.0,0.0
KR-46,전라남도,구례군,2023-07,595.0,0.0,200.0,0.0
KR-46,전라남도,고흥군,2023-07,729.0,0.0,255.0,0.0
KR-46,전라남도,보성군,2023-07,755.0,0.0,155.0,0.0
KR-46,전라남도,화순군,2023-07,556.0,0.0,229.0,0.0
KR-46,전라남도,장흥군,2023-07,843.0,0.0,240.0,0.0
KR-46,전라남도,강진군,2023-07,811.0,0.0,158.0,0.0
KR-46,전라남도,해남군,2023-07,923.0,0.0,166.0,0.0
KR-46,전라남도,영암군,2023-07,820.0,13.0,298.0,0.0
KR-46,전라남도,무안군,2023-07,1121.0,0.0,190.0,0.0
KR-46,전라남도,함평군,2023-07,817.0,0.0,196.0,0.0
KR-46,전라남도,영광군,2023-07,660.0,0.0,137.0,0.0
KR-46,전라남도,장성군,2023-07,937.0,0.0,122.0,0.0
KR-46,전라남도,완도군,2023-07,720.0,0.0,157.0,0.0
KR-46,전라남도,진도군,2023-07,835.0,0.0,156.0,0.0
KR-47,경상북도,포항시 남구,2023-07,735.0,15.0,162.0,21.0
KR-47,경상북도,포항시 북구,2023-07,763.0,7.0,189.0,6.0
KR-47,경상북도,경주시,2023-07,724.0,2.0,222.0,1.0
KR-47,경상북도,김천시,2023-07,713.0,0.0,176.0,1.0
KR-47,경상북도,안동시,2023-07,637.0,26.0,218.0,16.0
KR-47,경상북도,구미시,2023-07,785.0,0.0,243.0,3.0
KR-47,경상북도,영주시,2023-07,731.0,21.0,206.0,11.0
KR-47,경상북도,영천시,2023-07,613.0,2.0,239.0,1.0
KR-47,경상북도,상주시,2023-07,643.0,12.0,236.0,6.0
KR-47,경상북도,문경시,2023-07,788.0,13.0,156.0,17.0
KR-47,경상북도,경산시,2023-07,746.0,1.0,284.0,1.0
KR-47,경상북도,의성군,2023-07,624.0,0.0,249.0,0.0
KR-47,경상북도,청송군,2023-07,648.0,0.0,140.0,0.0
KR-47,경상북도,영양군,2023-07,580.0,0.0,125.0,0.0
KR-47,경상북도,영덕군,2023-07,990.0,0.0,244.0,0.0
KR-47,경상북도,청도군,2023-07,772.0,0.0,175.0,0.0
KR-47,경상북도,고령군,2023-07,739.0,0.0,195.0,0.0
KR-47,경상북도,성주군,2023-07,1037.0,0.0,279.0,0.0
KR-47,경상북도,칠곡군,2023-07,722.0,0.0,232.0,1.0
KR-47,경상북도,예천군,2023-07,994.0,0.0,156.0,0.0
KR-47,경상북도,봉화군,2023-07,803.0,0.0,92.0,0.0
KR-47,경상북도,울진군,2023-07,551.0,0.0,36.0,0.0
KR-48,경상남도,창원시 의창구,2023-07,1081.0,0.0,262.0,0.0
KR-48,경상남도,창원시 성산구,2023-07,700.0,1.0,263.0,6.0
KR-48,경상남도,창원시 마산합포구,2023-07,771.0,1.0,239.0,0.0
KR-48,경상남도,창원시 마산회원구,2023-07,751.0,4.0,260.0,9.0
KR-48,경상남도,창원시 진해구,2023-07,762.0,0.0,235.0,0.0
KR-48,경상남도,진주시,2023-07,787.0,8.0,162.0,34.0
KR-48,경상남도,통영시,2023-07,808.0,0.0,196.0,0.0
KR-48,경상남도,사천시,2023-07,736.0,0.0,313.0,0.0
KR-48,경상남도,김해시,2023-07,848.0,12.0,364.0,44.0
KR-48,경상남도,밀양시,2023-07,635.0,0.0,304.0,0.0
KR-48,경상남도,거제시,2023-07,773.0,0.0,193.0,0.0
KR-48,경상남도,양산시,2023-07,828.0,27.0,257.0,102.0
KR-48,경상남도,의령군,2023-07,860.0,0.0,148.0,0.0
KR-48,경상남도,함안군,2023-07,626.0,0.0,246.0,0.0
KR-48,경상남도,창녕군,2023-07,796.0,0.0,225.0,0.0
KR-48,경상남도,고성군,2023-07,594.0,23.0,210.0,0.0
KR-48,경상남도,남해군,2023-07,695.0,0.0,103.0,0.0
KR-48,경상남도,하동군,2023-07,559.0,0.0,236.0,0.0
KR-48,경상남도,산청군,2023-07,679.0,0.0,143.0,0.0
KR-48,경상남도,함양군,2023-07,750.0,0.0,182.0,0.0
KR-48,경상남도,거창군,2023-07,616.0,0.0,182.0,0.0
KR-48,경상남도,합천군,2023-07,734.0,0.0,234.0,0.0
KR-49,제주특별자치도,제주시,2023-07,882.0,0.0,239.0,2.0
KR-49,제주특별자치도,서귀포시,2023-07,884.0,1.0,193.0,6.0
KR-42,강원특별자치도,춘천시,2023-07,736.0,12.0,160.0,20.0
KR-42,강원특별자치도,원주시,2023-07,862.0,1.0,235.0,1.0
KR-42,강원특별자치도,강릉시,2023-07,700.0,12.0,264.0,5.0
KR-42,강원특별자치도,동해시,2023-07,648.0,3.0,238.0,3.0
KR-42,강원특별자치도,태백시,2023-07,538.0,0.0,168.0,0.0
KR-42,강원특별자치도,속초시,2023-07,719.0,1.0,268.0,3.0
KR-42,강원특별자치도,삼척시,2023-07,593.0,0.0,219.0,0.0
KR-42,강원특별자치도,홍천군,2023-07,814.0,0.0,238.0,0.0
KR-42,강원특별자치도,횡성군,2023-07,769.0,0.0,289.0,0.0
KR-42,강원특별자치도,영월군,2023-07,565.0,0.0,265.0,0.0
KR-42,강원특별자치도,평창군,2023-07,457.0,3.0,131.0,0.0
KR-42,강원특별자치도,정선군,2023-07,485.0,0.0,135.0,0.0
KR-42,강원특별자치도,철원군,2023-07,876.0,0.0,204.0,0.0
KR-42,강원특별자치도,화천군,2023-07,3037.0,0.0,96.0,0.0
KR-42,강원특별자치도,양구군,2023-07,736.0,0.0,91.0,0.0
KR-42,강원특별자치도,인제군,2023-07,729.0,0.0,138.0,0.0
KR-42,강원특별자치도,고성군,2023-07,727.0,0.0,143.0,0.0
KR-42,강원특별자치도,양양군,2023-07,673.0,0.0,140.0,0.0
KR-11,서울특별시,종로구,2023-08,1323.0,0.0,170.0,0.0
KR-11,서울특별시,중구,2023-08,1498.0,0.0,249.0,3.0
KR-11,서울특별시,용산구,2023-08,1466.0,65.0,166.0,112.0
KR-11,서울특별시,성동구,2023-08,1393.0,12.0,222.0,3.0
KR-11,서울특별시,광진구,2023-08,1368.0,21.0,206.0,13.0
KR-11,서울특별시,동대문구,2023-08,1214.0,7.0,253.0,4.0
KR-11,서울특별시,중랑구,2023-08,1105.0,15.0,218.0,34.0
KR-11,서울특별시,성북구,2023-08,1214.0,2.0,248.0,11.0
KR-11,서울특별시,강북구,2023-08,1135.0,11.0,254.0,13.0
KR-11,서울특별시,도봉구,2023-08,998.0,16.0,200.0,35.0
KR-11,서울특별시,노원구,2023-08,941.0,39.0,170.0,103.0
KR-11,서울특별시,은평구,2023-08,1226.0,30.0,244.0,39.0
KR-11,서울특별시,서대문구,2023-08,1285.0,19.0,239.0,45.0
KR-11,서울특별시,마포구,2023-08,1473.0,25.0,257.0,52.0
KR-11,서울특별시,양천구,2023-08,1253.0,39.0,199.0,72.0
KR-11,서울특별시,강서구,2023-08,1062.0,40.0,202.0,60.0
KR-11,서울특별시,구로구,2023-08,1077.0,9.0,245.0,24.0
KR-11,서울특별시,금천구,2023-08,1144.0,9.0,239.0,12.0
KR-11,서울특별시,영등포구,2023-08,1196.0,29.0,215.0,33.0
KR-11,서울특별시,동작구,2023-08,1184.0,16.0,220.0,40.0
KR-11,서울특별시,관악구,2023-08,1136.0,16.0,274.0,10.0
KR-11,서울특별시,서초구,2023-08,1546.0,45.0,197.0,99.0
KR-11,서울특별시,강남구,2023-08,1316.0,91.0,182.0,101.0
KR-11,서울특별시,송파구,2023-08,1282.0,68.0,207.0,130.0
KR-11,서울특별시,강동구,2023-08,1394.0,54.0,226.0,78.0
KR-26,부산광역시,중구,2023-08,895.0,0.0,283.0,0.0
KR-26,부산광역시,서구,2023-08,1146.0,0.0,246.0,0.0
KR-26,부산광역시,동구,2023-08,1436.0,0.0,249.0,0.0
KR-26,부산광역시,영도구,2023-08,828.0,-1.0,248.0,5.0
KR-26,부산광역시,부산진구,2023-08,1101.0,3.0,269.0,2.0
KR-26,부산광역시,동래구,2023-08,1245.0,1.0,272.0,2.0
KR-26,부산광역시,남구,2023-08,1251.0,0.0,262.0,0.0
KR-26,부산광역시,북구,2023-08,964.0,1.0,282.0,4.0
KR-26,부산광역시,해운대구,2023-08,1299.0,28.0,251.0,58.0
KR-26,부산광역시,사하구,2023-08,896.0,-2.0,272.0,6.0
KR-26,부산광역시,금정구,2023-08,1002.0,0.0,255.0,1.0
KR-26,부산광역시,강서구,2023-08,1434.0,9.0,275.0,118.0
KR-26,부산광역시,연제구,2023-08,1042.0,0.0,257.0,0.0
KR-26,부산광역시,수영구,2023-08,1108.0,0.0,235.0,9.0
KR-26,부산광역시,사상구,2023-08,768.0,3.0,275.0,14.0
KR-26,부산광역시,기장군,2023-08,1211.0,43.0,283.0,101.0
KR-27,대구광역시,중구,2023-08,1399.0,0.0,246.0,4.0
KR-27,대구광역시,동구,2023-08,1022.0,10.0,258.0,14.0
KR-27,대구광역시,서구,2023-08,809.0,18.0,223.0,27.0
KR-27,대구광역시,남구,2023-08,954.0,4.0,227.0,4.0
KR-27,대구광역시,북구,2023-08,1053.0,1.0,283.0,8.0
KR-27,대구광역시,수성구,2023-08,1053.0,9.0,243.0,17.0
KR-27,대구광역시,달서구,2023-08,1005.0,49.0,265.0,72.0
KR-27,대구광역시,달성군,2023-08,1146.0,21.0,277.0,32.0
KR-27,대구광역시,군위군,2023-08,932.0,0.0,233.0,0.0
KR-28,인천광역시,중구,2023-08,1251.0,32.0,230.0,72.0
KR-28,인천광역시,동구,2023-08,1108.0,0.0,272.0,0.0
KR-28,인천광역시,미추홀구,2023-08,1195.0,15.0,235.0,33.0
KR-28,인천광역시,연수구,2023-08,1490.0,52.0,246.0,96.0
KR-28,인천광역시,남동구,2023-08,1163.0,33.0,257.0,64.0
KR-28,인천광역시,부평구,2023-08,1057.0,30.0,269.0,74.0
KR-28,인천광역시,계양구,2023-08,1008.0,21.0,280.0,56.0
KR-28,인천광역시,서구,2023-08,1300.0,41.0,242.0,72.0
KR-28,인천광역시,강화군,2023-08,873.0,0.0,279.0,0.0
KR-28,인천광역시,옹진군,2023-08,381.0,82.0,90.0,133.0
KR-29,광주광역시,동구,2023-08,1025.0,0.0,188.0,0.0
KR-29,광주광역시,서구,2023-08,895.0,2.0,204.0,5.0
KR-29,광주광역시,남구,2023-08,864.0,0.0,200.0,0.0
KR-29,광주광역시,북구,2023-08,921.0,7.0,214.0,15.0
KR-29,광주광역시,광산구,2023-08,1114.0,34.0,235.0,40.0
KR-30,대전광역시,동구,2023-08,959.0,9.0,255.0,15.0
KR-30,대전광역시,중구,2023-08,962.0,8.0,237.0,38.0
KR-30,대전광역시,서구,2023-08,894.0,31.0,245.0,85.0
KR-30,대전광역시,유성구,2023-08,1113.0,34.0,232.0,72.0
KR-30,대전광역시,대덕구,2023-08,985.0,8.0,252.0,46.0
KR-31,울산광역시,중구,2023-08,1004.0,1.0,299.0,0.0
KR-31,울산광역시,남구,2023-08,965.0,5.0,284.0,3.0
KR-31,울산광역시,동구,2023-08,790.0,0.0,291.0,2.0
KR-31,울산광역시,북구,2023-08,1051.0,0.0,300.0,0.0
KR-31,울산광역시,울주군,2023-08,962.0,0.0,306.0,0.0
KR-50,세종특별자치시,,2023-08,1294.0,81.0,310.0,123.0
KR-41,경기도,수원시 장안구,2023-08,1149.0,61.0,251.0,96.0
KR-41,경기도,수원시 권선구,2023-08,1196.0,53.0,242.0,73.0
KR-41,경기도,수원시 팔달구,2023-08,1209.0,67.0,224.0,74.0
KR-41,경기도,수원시 영통구,2023-08,1200.0,62.0,233.0,140.0
KR-41,경기도,성남시 수정구,2023-08,1278.0,72.0,182.0,103.0
KR-41,경기도,성남시 중원구,2023-08,1186.0,35.0,202.0,76.0
KR-41,경기도,성남시 분당구,2023-08,1071.0,61.0,175.0,130.0
KR-41,경기도,의정부시,2023-08,1114.0,19.0,306.0,39.0
KR-41,경기도,안양시 만안구,2023-08,1233.0,18.0,248.0,42.0
KR-41,경기도,안양시 동안구,2023-08,1062.0,65.0,247.0,101.0
KR-41,경기도,부천시 원미구 ,2023-08,1086.0,64.0,225.0,107.0
KR-41,경기도,부천시 소사구 ,2023-08,1268.0,34.0,216.0,67.0
KR-41,경기도,부천시 오정구 ,2023-08,1077.0,32.0,244.0,70.0
KR-41,경기도,광명시,2023-08,1201.0,29.0,243.0,72.0
KR-41,경기도,평택시,2023-08,1230.0,32.0,284.0,63.0
KR-41,경기도,동두천시,2023-08,924.0,0.0,295.0,0.0
KR-41,경기도,안산시 상록구,2023-08,1048.0,61.0,195.0,75.0
KR-41,경기도,안산시 단원구,2023-08,1187.0,49.0,227.0,92.0
KR-41,경기도,고양시 덕양구,2023-08,1108.0,62.0,279.0,116.0
KR-41,경기도,고양시 일산동구,2023-08,1216.0,57.0,248.0,123.0
KR-41,경기도,고양시 일산서구,2023-08,1026.0,56.0,259.0,109.0
KR-41,경기도,과천시,2023-08,1500.0,65.0,234.0,133.0
KR-41,경기도,구리시,2023-08,1147.0,16.0,300.0,33.0
KR-41,경기도,남양주시,2023-08,1138.0,23.0,304.0,33.0
KR-41,경기도,오산시,2023-08,1182.0,50.0,296.0,79.0
KR-41,경기도,시흥시,2023-08,1277.0,40.0,296.0,52.0
KR-41,경기도,군포시,2023-08,982.0,64.0,270.0,94.0
KR-41,경기도,의왕시,2023-08,1142.0,43.0,338.0,68.0
KR-41,경기도,하남시,2023-08,1397.0,73.0,207.0,92.0
KR-41,경기도,용인시 처인구,2023-08,1189.0,0.0,234.0,0.0
KR-41,경기도,용인시 기흥구,2023-08,1113.0,59.0,232.0,107.0
KR-41,경기도,용인시 수지구,2023-08,1048.0,69.0,212.0,124.0
KR-41,경기도,파주시,2023-08,1175.0,36.0,328.0,80.0
KR-41,경기도,이천시,2023-08,1196.0,9.0,328.0,0.0
KR-41,경기도,안성시,2023-08,1124.0,0.0,329.0,0.0
KR-41,경기도,김포시,2023-08,1285.0,41.0,289.0,73.0
KR-41,경기도,화성시,2023-08,1343.0,62.0,305.0,117.0
KR-41,경기도,광주시,2023-08,1216.0,0.0,242.0,0.0
KR-41,경기도,양주시,2023-08,1177.0,39.0,333.0,78.0
KR-41,경기도,포천시,2023-08,981.0,0.0,335.0,0.0
KR-41,경기도,여주시,2023-08,1113.0,0.0,169.0,0.0
KR-41,경기도,연천군,2023-08,1177.0,0.0,187.0,0.0
KR-41,경기도,가평군,2023-08,905.0,0.0,285.0,0.0
KR-41,경기도,양평군,2023-08,1157.0,0.0,305.0,0.0
KR-43,충청북도,청주시 상당구,2023-08,1090.0,40.0,403.0,98.0
KR-43,충청북도,청주시 서원구,2023-08,991.0,46.0,399.0,123.0
KR-43,충청북도,청주시 흥덕구,2023-08,1153.0,37.0,359.0,65.0
KR-43,충청북도,청주시 청원구,2023-08,1054.0,1.0,348.0,0.0
KR-43,충청북도,충주시,2023-08,888.0,2.0,334.0,3.0
KR-43,충청북도,제천시,2023-08,717.0,5.0,333.0,10.0
