metro,city,year_month,house_count,power_use,bill
경상북도,영천시,2022-11,60548,179.97,21015
경상북도,군위군,2022-11,15460,142.24,20030
경상북도,의성군,2022-11,34676,150.73,19353
경상북도,칠곡군,2022-11,71871,175.81,20671
경상북도,봉화군,2022-11,21124,152.73,20320
경상남도,거제시,2022-11,140938,196.6,23352
경상남도,합천군,2022-11,31855,138.03,18765
경상남도,진주시,2022-11,203939,203.1,23635
경상남도,양산시,2022-11,187255,223.65,24689
경상남도,함양군,2022-11,26336,158.89,20294
경상남도,거창군,2022-11,38410,168.04,21867
경상남도,김해시,2022-11,270677,225.73,25259
경상남도,창원시,2022-11,543050,211.05,24587
경상남도,사천시,2022-11,69027,176.5,21704
경상남도,고성군,2022-11,35106,151.92,20171
경상남도,하동군,2022-11,29629,141.06,20262
경상남도,산청군,2022-11,23995,142.2,19746
경상남도,창녕군,2022-11,38876,155.87,20089
경상남도,통영시,2022-11,76002,184.31,22010
경상남도,함안군,2022-11,38151,177.16,22432
경상남도,밀양시,2022-11,68924,169.85,21720
경상남도,의령군,2022-11,19441,138.82,18985
경상남도,남해군,2022-11,29637,132.93,21218
제주특별자치도,서귀포시,2022-11,105297,183.04,23568
제주특별자치도,제주시,2022-11,268837,194.21,24267
세종특별자치시, ,2022-11,187952,257.61,29768
서울특별시,성북구,2022-12,212471,234.11,28217
서울특별시,강남구,2022-12,267647,249.64,33242
서울특별시,광진구,2022-12,185834,200.04,24893
서울특별시,중구,2022-12,75773,211.23,26364
서울특별시,강동구,2022-12,206918,236.51,28738
서울특별시,종로구,2022-12,87279,202.32,27213
서울특별시,마포구,2022-12,196831,224.28,27271
서울특별시,송파구,2022-12,286565,252.64,31400
서울특별시,노원구,2022-12,225778,244.95,26629
서울특별시,동대문구,2022-12,193641,207.79,24279
서울특별시,도봉구,2022-12,149510,233.79,26416
서울특별시,동작구,2022-12,200275,209.44,25199
서울특별시,강북구,2022-12,157284,206.57,23701
서울특별시,용산구,2022-12,123339,233.65,31706
서울특별시,은평구,2022-12,229183,229.75,27730
서울특별시,영등포구,2022-12,212746,213.22,25383
서울특별시,금천구,2022-12,128428,204.02,24479
서울특별시,성동구,2022-12,139357,240.53,28697
서울특별시,서대문구,2022-12,162660,226.78,27872
서울특별시,서초구,2022-12,180346,266.76,36276
서울특별시,양천구,2022-12,191436,249.49,29529
서울특별시,강서구,2022-12,288748,213.25,24732
서울특별시,구로구,2022-12,205483,225.9,26570
서울특별시,관악구,2022-12,298363,175.49,20665
서울특별시,중랑구,2022-12,198001,213.77,24892
부산광역시,영도구,2022-12,64337,194.54,21410
부산광역시,남구,2022-12,137635,224.87,26464
부산광역시,북구,2022-12,132608,247.56,27199
부산광역시,수영구,2022-12,101066,213.15,24839
부산광역시,부산진구,2022-12,203657,213.25,24207
부산광역시,해운대구,2022-12,191450,252.9,29979
부산광역시,사하구,2022-12,159741,218.87,24468
부산광역시,강서구,2022-12,70754,249.95,29893
부산광역시,연제구,2022-12,102707,237.87,27402
부산광역시,동구,2022-12,54372,191.37,21794
부산광역시,사상구,2022-12,107873,212.76,23914
부산광역시,기장군,2022-12,58012,219.31,26286
부산광역시,서구,2022-12,63162,198.04,23183
부산광역시,중구,2022-12,32732,146.47,16610
부산광역시,동래구,2022-12,132274,242.6,28322
부산광역시,금정구,2022-12,126664,207.75,24354
대구광역시,동구,2022-12,186079,219.08,25035
대구광역시,서구,2022-12,95730,190.23,22412
대구광역시,수성구,2022-12,200371,253.32,30461
대구광역시,북구,2022-12,220165,231.83,25910
대구광역시,달성군,2022-12,124670,245.3,27622
대구광역시,남구,2022-12,90877,190.45,22462
대구광역시,중구,2022-12,55938,191.65,22421
대구광역시,달서구,2022-12,272719,233.2,26087
인천광역시,중구,2022-12,91299,223.38,27262
인천광역시,계양구,2022-12,135093,239.3,27574
인천광역시,연수구,2022-12,177811,270.71,33288
인천광역시,남구,2022-12,230185,212.13,25168
인천광역시,동구,2022-12,31774,226.2,25539
인천광역시,옹진군,2022-12,14397,172.53,24491
인천광역시,남동구,2022-12,248119,242.87,27939
인천광역시,부평구,2022-12,244717,232.24,26628
인천광역시,강화군,2022-12,44134,182.44,26313
인천광역시,서구,2022-12,288058,245.33,30220
광주광역시,광산구,2022-12,208308,231.32,26059
광주광역시,남구,2022-12,110671,237.73,27829
광주광역시,동구,2022-12,69891,209.55,24978
광주광역시,북구,2022-12,234797,221.47,25115
광주광역시,서구,2022-12,158772,217.64,24525
대전광역시,서구,2022-12,253521,212.13,23654
대전광역시,중구,2022-12,121759,223.23,25697
대전광역시,동구,2022-12,136239,195.77,21948
대전광역시,유성구,2022-12,186555,224.67,25900
대전광역시,대덕구,2022-12,96541,206.25,23030
울산광역시,북구,2022-12,99157,259.06,29405
울산광역시,남구,2022-12,166124,220.19,25983
울산광역시,동구,2022-12,79926,209.5,24380
울산광역시,중구,2022-12,105445,228.02,27406
울산광역시,울주군,2022-12,123753,213.69,25443
경기도,광명시,2022-12,109209,261.76,30518
경기도,의왕시,2022-12,66660,276.33,33232
경기도,양주시,2022-12,129214,239.45,29042
경기도,가평군,2022-12,40991,199.28,27499
경기도,김포시,2022-12,217655,282.04,34100
경기도,성남시,2022-12,428393,247.15,30228
경기도,여주시,2022-12,68788,204.67,26852
경기도,구리시,2022-12,85840,261.22,30501
경기도,군포시,2022-12,120471,245.01,28016
경기도,시흥시,2022-12,271082,236.91,27375
경기도,하남시,2022-12,142918,271.3,32861
경기도,파주시,2022-12,233607,259.84,32358
경기도,용인시,2022-12,455377,283.07,35301
경기도,수원시,2022-12,605995,234.48,27990
경기도,평택시,2022-12,350267,223.25,26675
경기도,안산시,2022-12,356422,216.9,25558
경기도,광주시,2022-12,188926,256.36,33057
경기도,안양시,2022-12,239015,257.81,30503
경기도,동두천시,2022-12,50043,234.96,27608
경기도,양평군,2022-12,73738,216.75,31541
경기도,이천시,2022-12,121577,222.29,27862
경기도,부천시,2022-12,383022,238.77,29100
경기도,포천시,2022-12,83303,212.25,27647
경기도,화성시,2022-12,453536,252.23,30390
경기도,고양시,2022-12,442939,265.71,32506
경기도,의정부시,2022-12,222310,249.56,28256
경기도,과천시,2022-12,30968,246.3,32798
경기도,오산시,2022-12,126928,227.97,26101
경기도,남양주시,2022-12,319513,276.72,33236
경기도,연천군,2022-12,27345,181.44,24229
경기도,안성시,2022-12,116119,211.21,25169
강원도,홍천군,2022-12,46265,189.21,24894
강원도,양구군,2022-12,13329,187.24,24311
강원도,인제군,2022-12,21964,180.12,24565
강원도,원주시,2022-12,208856,223.29,26020
강원도,동해시,2022-12,53851,214.42,24689
강원도,평창군,2022-12,32923,182.38,24449
강원도,정선군,2022-12,24205,193.83,25397
강원도,철원군,2022-12,25124,205.17,28650
강원도,화천군,2022-12,14852,185.09,24248
강원도,춘천시,2022-12,165143,225.4,26981
강원도,강릉시,2022-12,130455,210.89,25838
강원도,태백시,2022-12,25597,198.5,23619
강원도,속초시,2022-12,49628,232.13,27003
강원도,영월군,2022-12,25719,190.3,24683
강원도,양양군,2022-12,20970,188.1,23921
강원도,삼척시,2022-12,44448,183.8,22861
강원도,횡성군,2022-12,32024,191.01,25354
강원도,고성군,2022-12,19293,182.14,24564
충청북도,진천군,2022-12,56816,207.33,25254
충청북도,음성군,2022-12,66070,196.39,24324
충청북도,증평군,2022-12,25124,181.45,21499
충청북도,단양군,2022-12,19859,172.16,23735
충청북도,제천시,2022-12,78383,210.57,25680
충청북도,영동군,2022-12,30984,172.94,22399
충청북도,괴산군,2022-12,26026,184.35,25831
충청북도,청주시,2022-12,489681,215.95,25609
충청북도,충주시,2022-12,136124,201.21,24370
충청북도,옥천군,2022-12,30956,189.39,24328
충청북도,보은군,2022-12,22155,177.99,23882
충청남도,서천군,2022-12,35324,173.72,22715
충청남도,홍성군,2022-12,65703,196.21,23924
충청남도,계룡시,2022-12,22310,241.29,28115
충청남도,금산군,2022-12,35405,169.57,22957
충청남도,공주시,2022-12,66054,188.8,23479
충청남도,당진시,2022-12,117207,202.87,25315
충청남도,부여군,2022-12,39363,188.53,23977
충청남도,청양군,2022-12,19852,174.18,23337
충청남도,예산군,2022-12,51726,191.09,24188
충청남도,서산시,2022-12,113267,207.41,24923
충청남도,논산시,2022-12,73547,185.65,23103
충청남도,아산시,2022-12,198988,214.21,25062
충청남도,보령시,2022-12,61673,200.86,24972
충청남도,천안시,2022-12,368023,218.96,25499
충청남도,태안군,2022-12,40931,171.13,23307
전라북도,군산시,2022-12,158392,207.22,23693
전라북도,전주시,2022-12,360703,228.71,26570
전라북도,익산시,2022-12,159362,207.22,24419
전라북도,완주군,2022-12,57952,185.21,22966
전라북도,임실군,2022-12,18071,148.54,20198
전라북도,정읍시,2022-12,67463,186.76,22831
전라북도,남원시,2022-12,50886,183.14,22868
전라북도,장수군,2022-12,14478,158.79,21500
전라북도,김제시,2022-12,50932,178.52,22748
전라북도,무주군,2022-12,16329,170.66,22430
전라북도,고창군,2022-12,34836,179.36,23739
전라북도,부안군,2022-12,31598,178.08,23679
전라북도,진안군,2022-12,16605,158.67,20956
전라북도,순창군,2022-12,16995,170.44,21776
전라남도,화순군,2022-12,38198,183.33,21808
전라남도,해남군,2022-12,41386,187.4,25016
전라남도,무안군,2022-12,52809,221.74,28395
전라남도,함평군,2022-12,19670,164.61,22411
전라남도,완도군,2022-12,30301,181.43,24046
전라남도,진도군,2022-12,20265,175.75,22921
전라남도,담양군,2022-12,25631,182.11,25260
전라남도,강진군,2022-12,22801,169.16,21716
전라남도,신안군,2022-12,23067,144.74,21456
전라남도,순천시,2022-12,154131,219.32,25881
전라남도,보성군,2022-12,26367,172.65,22075
전라남도,영암군,2022-12,39310,166.14,20296
전라남도,광양시,2022-12,87596,202.09,23638
전라남도,장흥군,2022-12,23815,171.63,22820
전라남도,구례군,2022-12,16558,176.39,23647
전라남도,고흥군,2022-12,45024,168.48,22242
전라남도,여수시,2022-12,159776,207.2,24679
전라남도,영광군,2022-12,31822,186.23,24031
전라남도,장성군,2022-12,26106,171.69,22337
전라남도,목포시,2022-12,126397,221.1,25475
전라남도,나주시,2022-12,74814,199.98,23862
전라남도,곡성군,2022-12,18530,163.84,22253
경상북도,경주시,2022-12,167516,197.27,24221
경상북도,영덕군,2022-12,24799,164.15,22125
경상북도,울진군,2022-12,35683,193.03,24877
경상북도,문경시,2022-12,42953,188.25,24399
경상북도,성주군,2022-12,25909,166.82,22742
경상북도,울릉군,2022-12,5017,166.96,22947
경상북도,고령군,2022-12,18992,176.1,22496
경상북도,예천군,2022-12,37328,203.88,24746
경상북도,청도군,2022-12,28013,167.32,22527
경상북도,포항시,2022-12,284390,213.88,24643
경상북도,영주시,2022-12,63428,202.82,24888
경상북도,상주시,2022-12,61376,186.53,23298
경상북도,의성군,2022-12,34693,166.47,21423
경상북도,영양군,2022-12,12036,156.15,20761
경상북도,안동시,2022-12,100614,197.4,23518
경상북도,영천시,2022-12,60573,191.75,22715
경상북도,경산시,2022-12,174183,195.15,22115
경상북도,청송군,2022-12,17419,172.14,22638
경상북도,칠곡군,2022-12,71945,190.3,22739
경상북도,봉화군,2022-12,21146,160.36,20976
경상북도,구미시,2022-12,239287,205.62,23564
경상북도,김천시,2022-12,84388,199.6,23418
경상북도,군위군,2022-12,15486,154.11,20879
경상남도,창원시,2022-12,543305,226.51,26977
경상남도,통영시,2022-12,75994,196.79,23429
경상남도,거제시,2022-12,140857,210.22,25089
경상남도,김해시,2022-12,271956,239.23,27658
경상남도,합천군,2022-12,31883,149.16,19770
경상남도,진주시,2022-12,203923,217.71,26105
경상남도,의령군,2022-12,19446,153.44,20143
경상남도,함안군,2022-12,38149,194.93,24709
경상남도,남해군,2022-12,29663,153.76,21777
경상남도,밀양시,2022-12,68944,186.25,23746
경상남도,창녕군,2022-12,39658,175.79,22593
경상남도,사천시,2022-12,68963,190.77,23141
경상남도,고성군,2022-12,35146,168.7,22016
경상남도,산청군,2022-12,24029,154.34,20755
경상남도,함양군,2022-12,26352,169.63,21590
경상남도,하동군,2022-12,29632,157.36,21409
경상남도,양산시,2022-12,187326,235.28,26522
경상남도,거창군,2022-12,38500,179.53,22811
제주특별자치도,제주시,2022-12,269301,215.47,27717
제주특별자치도,서귀포시,2022-12,105365,201.51,26413
세종특별자치시, ,2022-12,188036,263.05,30522
서울특별시,동대문구,2023-01,194302,231.94,30224
서울특별시,은평구,2023-01,228611,253.22,33994
서울특별시,영등포구,2023-01,212812,234.51,31211
서울특별시,강북구,2023-01,157394,231.8,29753
서울특별시,동작구,2023-01,199816,229.86,30498
서울특별시,송파구,2023-01,286556,281.28,38551
서울특별시,중랑구,2023-01,198144,236.53,30655
서울특별시,양천구,2023-01,191460,272.57,35734
서울특별시,중구,2023-01,75770,232.16,32392
서울특별시,용산구,2023-01,123333,259.47,39373
서울특별시,강서구,2023-01,289193,233.97,29953
서울특별시,강동구,2023-01,207212,258.56,34751
서울특별시,서초구,2023-01,180282,290.89,43814
서울특별시,성동구,2023-01,139455,270.17,35601
서울특별시,강남구,2023-01,267621,266.86,38978
서울특별시,노원구,2023-01,225776,266.08,32085
서울특별시,금천구,2023-01,128978,222.27,29462
서울특별시,서대문구,2023-01,162901,246.41,33664
서울특별시,관악구,2023-01,298761,193.63,25218
서울특별시,종로구,2023-01,87405,227.85,34793
서울특별시,성북구,2023-01,212407,262.08,35466
서울특별시,도봉구,2023-01,149875,255.79,32289
서울특별시,구로구,2023-01,206035,247.31,31995
서울특별시,광진구,2023-01,185989,220.48,30166
서울특별시,마포구,2023-01,197141,246.25,33257
부산광역시,동래구,2023-01,132252,271.23,35253
부산광역시,사하구,2023-01,159733,242.4,30621
부산광역시,수영구,2023-01,101221,237.9,30999
부산광역시,기장군,2023-01,58073,239.74,32536
부산광역시,연제구,2023-01,102729,264.4,34149
부산광역시,중구,2023-01,32701,171.56,22262
부산광역시,해운대구,2023-01,191363,277.28,35804
부산광역시,부산진구,2023-01,203605,238.76,30466
부산광역시,사상구,2023-01,108012,235.26,30005
부산광역시,동구,2023-01,54369,218.54,28531
부산광역시,남구,2023-01,137377,249.42,32659
부산광역시,강서구,2023-01,70799,275.2,36540
부산광역시,서구,2023-01,63138,225.44,30346
부산광역시,영도구,2023-01,65494,217.59,27359
부산광역시,북구,2023-01,132608,270.36,33418
부산광역시,금정구,2023-01,126645,232.45,30527
대구광역시,달성군,2023-01,124718,268.27,33741
대구광역시,동구,2023-01,187870,241.76,30675
대구광역시,수성구,2023-01,200383,278.15,37044
대구광역시,중구,2023-01,56338,210.22,27874
대구광역시,남구,2023-01,90810,213.94,28384
대구광역시,북구,2023-01,220208,255.12,31687
대구광역시,서구,2023-01,95737,211.87,28120
대구광역시,달서구,2023-01,273183,255.67,31316
인천광역시,중구,2023-01,91882,246.16,33735
인천광역시,강화군,2023-01,44216,214.27,35443
인천광역시,남동구,2023-01,247991,269.28,34595
인천광역시,계양구,2023-01,135065,261.49,33506
인천광역시,남구,2023-01,229792,234.16,30983
인천광역시,서구,2023-01,295293,264.45,35780
인천광역시,연수구,2023-01,177822,294.17,39793
인천광역시,부평구,2023-01,245067,255.41,32748
인천광역시,동구,2023-01,31617,248.57,31809
인천광역시,옹진군,2023-01,14487,193.79,31060
광주광역시,북구,2023-01,235164,241.28,30600
광주광역시,서구,2023-01,158908,244.03,30167
광주광역시,동구,2023-01,69966,226.22,29912
광주광역시,광산구,2023-01,208347,256.31,31480
광주광역시,남구,2023-01,110706,259.37,33909
대전광역시,동구,2023-01,136335,219.51,27973
대전광역시,서구,2023-01,253582,238.34,29173
대전광역시,대덕구,2023-01,96627,234.13,28999
대전광역시,유성구,2023-01,187145,248.39,31545
대전광역시,중구,2023-01,121700,247.14,31823
울산광역시,중구,2023-01,105466,253.2,33650
울산광역시,동구,2023-01,79948,231.69,29791
울산광역시,울주군,2023-01,123770,237.78,31275
울산광역시,남구,2023-01,166043,244.54,31708
울산광역시,북구,2023-01,99162,285.91,36059
경기도,의정부시,2023-01,223533,280.06,35241
경기도,시흥시,2023-01,271715,260.49,33302
경기도,양평군,2023-01,74702,254.7,43097
경기도,고양시,2023-01,442991,287.67,38889
경기도,광명시,2023-01,108689,287.05,37108
경기도,동두천시,2023-01,50012,258.57,34510
경기도,남양주시,2023-01,319453,313.96,42412
경기도,양주시,2023-01,129631,262.98,36295
경기도,포천시,2023-01,83409,243.35,36404
경기도,용인시,2023-01,458188,312.02,43290
경기도,수원시,2023-01,606557,254.89,33596
경기도,오산시,2023-01,127122,253.18,32288
경기도,화성시,2023-01,454964,280.32,37621
경기도,이천시,2023-01,121830,252.6,35854
경기도,부천시,2023-01,382788,259.2,34833
경기도,군포시,2023-01,120499,274.18,34932
경기도,하남시,2023-01,143338,294.56,39730
경기도,연천군,2023-01,27911,207.01,31881
경기도,성남시,2023-01,430139,268.35,36255
경기도,안산시,2023-01,356403,236.78,30887
경기도,과천시,2023-01,31455,260.88,38247
경기도,의왕시,2023-01,66616,306.75,40595
경기도,광주시,2023-01,190211,285.35,41449
경기도,구리시,2023-01,85838,285.43,37565
경기도,여주시,2023-01,68843,236.36,35401
경기도,김포시,2023-01,219199,319.73,43790
경기도,안양시,2023-01,239147,283.32,36735
경기도,평택시,2023-01,350386,250.61,33317
경기도,파주시,2023-01,234106,287.06,40047
경기도,가평군,2023-01,41027,231.81,37131
경기도,안성시,2023-01,116211,241.38,32586
강원도,홍천군,2023-01,46300,214.79,32076
강원도,원주시,2023-01,208886,260.75,34642
강원도,강릉시,2023-01,130559,232.88,32058
강원도,화천군,2023-01,14864,215.54,32786
강원도,춘천시,2023-01,165112,253.0,34284
강원도,양양군,2023-01,21047,212.19,30192
강원도,횡성군,2023-01,32073,219.69,32981
강원도,영월군,2023-01,25887,219.86,32634
강원도,인제군,2023-01,21964,208.02,31990
강원도,동해시,2023-01,53863,237.37,30679
강원도,고성군,2023-01,19329,208.6,32041
강원도,속초시,2023-01,49614,255.77,33560
강원도,삼척시,2023-01,44480,203.06,28070
강원도,평창군,2023-01,32951,209.45,31611
강원도,정선군,2023-01,24188,218.23,32160
강원도,양구군,2023-01,13363,217.95,31992
강원도,태백시,2023-01,25597,223.46,30224
강원도,철원군,2023-01,25052,234.88,37337
충청북도,보은군,2023-01,22188,201.31,30261
충청북도,옥천군,2023-01,31006,220.72,32209
충청북도,진천군,2023-01,56874,236.04,32430
충청북도,음성군,2023-01,66140,225.85,31827
충청북도,증평군,2023-01,25124,209.82,27608
충청북도,영동군,2023-01,31034,198.88,28719
충청북도,괴산군,2023-01,26093,208.06,33504
충청북도,단양군,2023-01,19911,199.15,30701
충청북도,충주시,2023-01,136179,227.74,31118
충청북도,제천시,2023-01,78476,240.24,33260
충청북도,청주시,2023-01,491935,239.47,31617
충청남도,공주시,2023-01,66156,214.04,30242
충청남도,청양군,2023-01,19888,196.54,29345
충청남도,예산군,2023-01,51765,214.92,30542
충청남도,보령시,2023-01,61692,223.81,31462
충청남도,서산시,2023-01,113384,231.02,30892
충청남도,당진시,2023-01,117217,223.08,30970
충청남도,계룡시,2023-01,22320,265.66,34599
충청남도,태안군,2023-01,40954,195.77,29594
충청남도,천안시,2023-01,368954,246.66,31846
충청남도,서천군,2023-01,35346,198.24,28972
충청남도,아산시,2023-01,201718,237.32,31178
충청남도,홍성군,2023-01,65723,222.46,30637
충청남도,금산군,2023-01,35518,190.6,28739
충청남도,논산시,2023-01,73608,210.25,29399
충청남도,부여군,2023-01,39388,212.51,30276
전라북도,익산시,2023-01,159408,230.26,30223
전라북도,무주군,2023-01,16394,194.44,28637
전라북도,임실군,2023-01,18083,173.47,25394
전라북도,고창군,2023-01,34857,200.34,29552
전라북도,군산시,2023-01,158429,231.91,29325
전라북도,장수군,2023-01,14528,179.97,26615
전라북도,순창군,2023-01,17021,190.84,26863
전라북도,정읍시,2023-01,67504,211.49,28726
전라북도,전주시,2023-01,361273,252.11,32349
전라북도,남원시,2023-01,51011,203.98,28465
전라북도,완주군,2023-01,58031,209.38,28628
전라북도,김제시,2023-01,50960,201.34,28821
전라북도,진안군,2023-01,16629,180.26,26121
전라북도,부안군,2023-01,31621,203.25,29616
전라남도,목포시,2023-01,126399,244.65,31309
전라남도,함평군,2023-01,19690,182.36,27027
전라남도,신안군,2023-01,23103,168.21,27047
전라남도,강진군,2023-01,22820,189.05,26976
전라남도,나주시,2023-01,74849,218.8,28957
전라남도,담양군,2023-01,25661,210.98,32282
전라남도,구례군,2023-01,16573,198.55,29741
전라남도,곡성군,2023-01,18546,186.42,28028
전라남도,보성군,2023-01,26396,192.67,27774
전라남도,장성군,2023-01,26122,194.64,28091
전라남도,여수시,2023-01,159869,229.3,30489
전라남도,광양시,2023-01,87568,220.39,28530
전라남도,영암군,2023-01,39634,186.62,25381
전라남도,진도군,2023-01,20265,200.85,29806
전라남도,장흥군,2023-01,23818,192.25,28165
전라남도,해남군,2023-01,41439,210.57,32255
전라남도,고흥군,2023-01,45061,190.12,28168
전라남도,화순군,2023-01,38233,210.6,28079
전라남도,무안군,2023-01,52831,238.83,34368
전라남도,완도군,2023-01,30342,205.31,30779
전라남도,순천시,2023-01,154171,243.35,31782
전라남도,영광군,2023-01,31895,208.78,30140
경상북도,경산시,2023-01,175286,214.55,26947
경상북도,영덕군,2023-01,24810,183.01,28225
경상북도,청도군,2023-01,28028,190.98,29111
경상북도,성주군,2023-01,25950,190.28,29336
경상북도,울릉군,2023-01,5015,180.11,27795
경상북도,고령군,2023-01,18999,199.43,29167
경상북도,예천군,2023-01,37349,220.86,30013
경상북도,봉화군,2023-01,21156,180.59,26283
경상북도,영천시,2023-01,60594,214.94,28586
경상북도,문경시,2023-01,43019,214.79,31101
경상북도,군위군,2023-01,15502,176.99,26815
경상북도,김천시,2023-01,84468,222.38,29190
경상북도,영양군,2023-01,12046,175.04,25977
경상북도,칠곡군,2023-01,72034,213.71,28732
경상북도,포항시,2023-01,284343,233.01,30212
경상북도,구미시,2023-01,239325,227.49,28814
경상북도,상주시,2023-01,61393,209.25,29289
경상북도,울진군,2023-01,35727,214.94,30938
경상북도,경주시,2023-01,167713,217.06,29836
경상북도,안동시,2023-01,100664,218.85,29370
경상북도,의성군,2023-01,34712,186.81,27014
경상북도,청송군,2023-01,17416,189.84,27876
경상북도,영주시,2023-01,63485,222.6,30816
경상남도,사천시,2023-01,68987,213.49,29177
경상남도,하동군,2023-01,29663,178.08,27465
경상남도,창원시,2023-01,543031,246.97,32711
경상남도,거제시,2023-01,140761,235.72,31351
경상남도,통영시,2023-01,76067,223.18,30125
경상남도,고성군,2023-01,35209,191.63,28238
경상남도,의령군,2023-01,19484,173.71,25782
경상남도,남해군,2023-01,29714,177.19,28310
경상남도,양산시,2023-01,186765,255.62,31836
경상남도,합천군,2023-01,31901,168.28,24865
경상남도,김해시,2023-01,272593,260.18,33677
경상남도,함양군,2023-01,26388,188.02,26455
경상남도,거창군,2023-01,38560,197.92,27868
경상남도,진주시,2023-01,203979,238.79,32053
경상남도,밀양시,2023-01,68995,209.81,30559
경상남도,함안군,2023-01,38165,218.03,31454
경상남도,창녕군,2023-01,39523,200.58,29386
경상남도,산청군,2023-01,24066,172.61,26144
제주특별자치도,서귀포시,2023-01,105454,231.25,34420
제주특별자치도,제주시,2023-01,269807,246.82,36190
세종특별자치시, ,2023-01,188082,297.45,38491
서울특별시,성동구,2023-02,139452,262.87,36242
서울특별시,마포구,2023-02,197108,236.2,32545
서울특별시,은평구,2023-02,228172,245.13,34503
서울특별시,관악구,2023-02,299010,188.23,25519
서울특별시,강남구,2023-02,267540,249.65,36200
서울특별시,노원구,2023-02,225753,257.08,32046
서울특별시,광진구,2023-02,185983,212.94,30105
서울특별시,도봉구,2023-02,149903,246.77,32226
서울특별시,서대문구,2023-02,162908,232.3,31953
서울특별시,강북구,2023-02,157448,225.74,30340
서울특별시,동대문구,2023-02,195983,221.7,30163
서울특별시,강서구,2023-02,289440,226.98,30223
서울특별시,구로구,2023-02,206046,238.39,31876
서울특별시,영등포구,2023-02,213211,222.41,30101
서울특별시,송파구,2023-02,286617,273.9,38867
서울특별시,양천구,2023-02,191454,264.97,36146
서울특별시,강동구,2023-02,208249,248.24,34527
서울특별시,서초구,2023-02,183348,272.72,41539
서울특별시,동작구,2023-02,199452,224.31,31133
서울특별시,중랑구,2023-02,198197,227.26,30420
서울특별시,금천구,2023-02,129145,213.18,29246
서울특별시,종로구,2023-02,87575,214.91,33222
서울특별시,중구,2023-02,75741,217.09,30452
서울특별시,용산구,2023-02,123450,249.22,38456
서울특별시,성북구,2023-02,212572,254.15,35849
부산광역시,서구,2023-02,63206,221.15,31133
부산광역시,금정구,2023-02,126639,229.47,31913
부산광역시,동래구,2023-02,132283,271.04,37637
부산광역시,남구,2023-02,137081,247.36,34135
부산광역시,사하구,2023-02,159670,237.92,31196
부산광역시,기장군,2023-02,58089,226.8,31061
부산광역시,강서구,2023-02,70839,272.89,38390
부산광역시,북구,2023-02,132635,265.96,34220
부산광역시,영도구,2023-02,65416,215.33,28581
부산광역시,해운대구,2023-02,191353,275.21,37609
부산광역시,수영구,2023-02,101370,236.1,32375
부산광역시,사상구,2023-02,108019,230.62,30575
부산광역시,동구,2023-02,56853,205.89,28314
부산광역시,부산진구,2023-02,203689,235.5,31448
부산광역시,연제구,2023-02,103020,261.58,35646
부산광역시,중구,2023-02,32690,167.55,22722
대구광역시,남구,2023-02,90842,209.14,28948
대구광역시,서구,2023-02,97442,205.23,28608
대구광역시,북구,2023-02,220250,249.35,32598
대구광역시,수성구,2023-02,200510,274.48,38293
대구광역시,달서구,2023-02,273651,250.56,32566
대구광역시,중구,2023-02,56328,206.95,28403
대구광역시,동구,2023-02,187901,239.44,32173
대구광역시,달성군,2023-02,124759,261.51,34176
인천광역시,중구,2023-02,91921,238.15,33457
인천광역시,남동구,2023-02,248021,262.02,35054
인천광역시,계양구,2023-02,135211,252.7,33545
인천광역시,강화군,2023-02,44298,207.26,35733
인천광역시,서구,2023-02,297074,255.94,35618
인천광역시,부평구,2023-02,244960,249.72,33074
인천광역시,연수구,2023-02,177810,282.23,38905
인천광역시,동구,2023-02,31482,234.74,30354
인천광역시,옹진군,2023-02,14490,182.58,30052
인천광역시,남구,2023-02,229524,229.42,31611
광주광역시,광산구,2023-02,208437,253.15,33425
광주광역시,서구,2023-02,158914,241.78,32126
광주광역시,동구,2023-02,69892,213.3,28890
광주광역시,북구,2023-02,235264,232.41,30321
광주광역시,남구,2023-02,110811,254.14,34778
대전광역시,중구,2023-02,121694,241.38,32480
대전광역시,대덕구,2023-02,96658,230.35,30746
대전광역시,유성구,2023-02,187183,245.64,33060
대전광역시,동구,2023-02,136324,216.29,28956
대전광역시,서구,2023-02,253640,234.86,30911
울산광역시,동구,2023-02,79942,229.82,31373
울산광역시,중구,2023-02,105432,251.63,35564
울산광역시,북구,2023-02,99173,284.94,38199
울산광역시,남구,2023-02,165978,242.79,33454
울산광역시,울주군,2023-02,123808,235.39,32785
경기도,연천군,2023-02,27946,198.57,31303
경기도,포천시,2023-02,83556,230.93,35455
경기도,군포시,2023-02,120493,269.05,36075
경기도,화성시,2023-02,455201,275.4,38747
경기도,수원시,2023-02,606732,246.99,33629
경기도,의정부시,2023-02,223557,276.3,36745
경기도,안산시,2023-02,356413,228.73,30695
경기도,구리시,2023-02,85835,270.09,35831
경기도,의왕시,2023-02,66569,301.4,41739
경기도,시흥시,2023-02,273872,252.04,33416
경기도,김포시,2023-02,219806,316.41,46065
경기도,남양주시,2023-02,320161,305.26,43103
경기도,파주시,2023-02,234248,271.51,38419
경기도,용인시,2023-02,458428,303.28,43818
경기도,하남시,2023-02,144660,284.52,39341
경기도,양주시,2023-02,130695,245.8,34031
경기도,여주시,2023-02,68904,225.28,34704
경기도,광주시,2023-02,190359,277.89,41603
