ISO_CODE,metro,city,year_month,house_count,power_use,bill,total_usage
KR-11,서울특별시,구로구,2023-01,206035,247.31,31995,50954515.85
KR-11,서울특별시,광진구,2023-01,185989,220.48,30166,41006854.72
KR-11,서울특별시,마포구,2023-01,197141,246.25,33257,48545971.25
KR-26,부산광역시,동래구,2023-01,132252,271.23,35253,35870709.96
KR-26,부산광역시,사하구,2023-01,159733,242.4,30621,38719279.2
KR-26,부산광역시,수영구,2023-01,101221,237.9,30999,24080475.9
KR-26,부산광역시,기장군,2023-01,58073,239.74,32536,13922421.02
KR-26,부산광역시,연제구,2023-01,102729,264.4,34149,27161547.6
KR-26,부산광역시,중구,2023-01,32701,171.56,22262,5610183.56
KR-26,부산광역시,해운대구,2023-01,191363,277.28,35804,53061132.64
KR-26,부산광역시,부산진구,2023-01,203605,238.76,30466,48612729.8
KR-26,부산광역시,사상구,2023-01,108012,235.26,30005,25410903.12
KR-26,부산광역시,동구,2023-01,54369,218.54,28531,11881801.26
KR-26,부산광역시,남구,2023-01,137377,249.42,32659,34264571.34
KR-26,부산광역시,강서구,2023-01,70799,275.2,36540,19483884.8
KR-26,부산광역시,서구,2023-01,63138,225.44,30346,14233830.72
KR-26,부산광역시,영도구,2023-01,65494,217.59,27359,14250839.46
KR-26,부산광역시,북구,2023-01,132608,270.36,33418,35851898.88
KR-26,부산광역시,금정구,2023-01,126645,232.45,30527,29438630.25
KR-27,대구광역시,달성군,2023-01,124718,268.27,33741,33458097.86
KR-27,대구광역시,동구,2023-01,187870,241.76,30675,45419451.2
KR-27,대구광역시,수성구,2023-01,200383,278.15,37044,55736531.45
KR-27,대구광역시,중구,2023-01,56338,210.22,27874,11843374.36
KR-27,대구광역시,남구,2023-01,90810,213.94,28384,19427891.4
KR-27,대구광역시,북구,2023-01,220208,255.12,31687,56179464.96
KR-27,대구광역시,서구,2023-01,95737,211.87,28120,20283798.19
KR-27,대구광역시,달서구,2023-01,273183,255.67,31316,69844697.61
KR-28,인천광역시,중구,2023-01,91882,246.16,33735,22617673.12
KR-28,인천광역시,강화군,2023-01,44216,214.27,35443,9474162.32
KR-28,인천광역시,남동구,2023-01,247991,269.28,34595,66779016.48
KR-28,인천광역시,계양구,2023-01,135065,261.49,33506,35318146.85
KR-28,인천광역시,남구,2023-01,229792,234.16,30983,53808094.72
KR-28,인천광역시,서구,2023-01,295293,264.45,35780,78090233.85
KR-28,인천광역시,연수구,2023-01,177822,294.17,39793,52309897.74
KR-28,인천광역시,부평구,2023-01,245067,255.41,32748,62592562.47
KR-28,인천광역시,동구,2023-01,31617,248.57,31809,7859037.69
KR-28,인천광역시,옹진군,2023-01,14487,193.79,31060,2807435.73
KR-29,광주광역시,북구,2023-01,235164,241.28,30600,56740369.92
KR-29,광주광역시,서구,2023-01,158908,244.03,30167,38778319.24
KR-29,광주광역시,동구,2023-01,69966,226.22,29912,15827708.52
KR-29,광주광역시,광산구,2023-01,208347,256.31,31480,53401419.57
KR-29,광주광역시,남구,2023-01,110706,259.37,33909,28713815.22
KR-30,대전광역시,동구,2023-01,136335,219.51,27973,29926895.85
KR-30,대전광역시,서구,2023-01,253582,238.34,29173,60438733.88
KR-30,대전광역시,대덕구,2023-01,96627,234.13,28999,22623279.51
KR-30,대전광역시,유성구,2023-01,187145,248.39,31545,46484946.55
KR-30,대전광역시,중구,2023-01,121700,247.14,31823,30076938.0
KR-31,울산광역시,중구,2023-01,105466,253.2,33650,26703991.2
KR-31,울산광역시,동구,2023-01,79948,231.69,29791,18523152.12
KR-31,울산광역시,울주군,2023-01,123770,237.78,31275,29430030.6
KR-31,울산광역시,남구,2023-01,166043,244.54,31708,40604155.22
KR-31,울산광역시,북구,2023-01,99162,285.91,36059,28351407.42
KR-41,경기도,의정부시,2023-01,223533,280.06,35241,62602651.98
KR-41,경기도,시흥시,2023-01,271715,260.49,33302,70779040.35
KR-41,경기도,양평군,2023-01,74702,254.7,43097,19026599.4
KR-41,경기도,고양시,2023-01,442991,287.67,38889,127435220.97
KR-41,경기도,광명시,2023-01,108689,287.05,37108,31199177.45
KR-41,경기도,동두천시,2023-01,50012,258.57,34510,12931602.84
KR-41,경기도,남양주시,2023-01,319453,313.96,42412,100295463.88
KR-41,경기도,양주시,2023-01,129631,262.98,36295,34090360.38
KR-41,경기도,포천시,2023-01,83409,243.35,36404,20297580.15
KR-41,경기도,용인시,2023-01,458188,312.02,43290,142963819.76
KR-41,경기도,수원시,2023-01,606557,254.89,33596,154605313.73
KR-41,경기도,오산시,2023-01,127122,253.18,32288,32184747.96
KR-41,경기도,화성시,2023-01,454964,280.32,37621,127535508.48
KR-41,경기도,이천시,2023-01,121830,252.6,35854,30774258.0
KR-41,경기도,부천시,2023-01,382788,259.2,34833,99218649.6
KR-41,경기도,군포시,2023-01,120499,274.18,34932,33038415.82
KR-41,경기도,하남시,2023-01,143338,294.56,39730,42221641.28
KR-41,경기도,연천군,2023-01,27911,207.01,31881,5777856.11
KR-41,경기도,성남시,2023-01,430139,268.35,36255,115427800.65
KR-41,경기도,안산시,2023-01,356403,236.78,30887,84389102.34
KR-41,경기도,과천시,2023-01,31455,260.88,38247,8205980.4
KR-41,경기도,의왕시,2023-01,66616,306.75,40595,20434458.0
KR-41,경기도,광주시,2023-01,190211,285.35,41449,54276708.85
KR-41,경기도,구리시,2023-01,85838,285.43,37565,24500740.34
KR-41,경기도,여주시,2023-01,68843,236.36,35401,16271731.48
KR-41,경기도,김포시,2023-01,219199,319.73,43790,70084496.27
KR-41,경기도,안양시,2023-01,239147,283.32,36735,67755128.04
KR-41,경기도,평택시,2023-01,350386,250.61,33317,87810235.46
KR-41,경기도,파주시,2023-01,234106,287.06,40047,67202468.36
KR-41,경기도,가평군,2023-01,41027,231.81,37131,9510468.87
KR-41,경기도,안성시,2023-01,116211,241.38,32586,28051011.18
KR-42,강원특별자치도,홍천군,2023-01,46300,214.79,32076,9944777.0
KR-42,강원특별자치도,원주시,2023-01,208886,260.75,34642,54467024.5
KR-42,강원특별자치도,강릉시,2023-01,130559,232.88,32058,30404579.92
KR-42,강원특별자치도,화천군,2023-01,14864,215.54,32786,3203786.56
KR-42,강원특별자치도,춘천시,2023-01,165112,253.0,34284,41773336.0
KR-42,강원특별자치도,양양군,2023-01,21047,212.19,30192,4465962.93
KR-42,강원특별자치도,횡성군,2023-01,32073,219.69,32981,7046117.37
KR-42,강원특별자치도,영월군,2023-01,25887,219.86,32634,5691515.82
KR-42,강원특별자치도,인제군,2023-01,21964,208.02,31990,4568951.28
KR-42,강원특별자치도,동해시,2023-01,53863,237.37,30679,12785460.31
KR-42,강원특별자치도,고성군,2023-01,19329,208.6,32041,4032029.4
KR-42,강원특별자치도,속초시,2023-01,49614,255.77,33560,12689772.78
KR-42,강원특별자치도,삼척시,2023-01,44480,203.06,28070,9032108.8
KR-42,강원특별자치도,평창군,2023-01,32951,209.45,31611,6901586.95
KR-42,강원특별자치도,정선군,2023-01,24188,218.23,32160,5278547.24
KR-42,강원특별자치도,양구군,2023-01,13363,217.95,31992,2912465.85
KR-42,강원특별자치도,태백시,2023-01,25597,223.46,30224,5719905.62
KR-42,강원특별자치도,철원군,2023-01,25052,234.88,37337,5884213.76
KR-43,충청북도,보은군,2023-01,22188,201.31,30261,4466666.28
KR-43,충청북도,옥천군,2023-01,31006,220.72,32209,6843644.32
KR-43,충청북도,진천군,2023-01,56874,236.04,32430,13424538.96
KR-43,충청북도,음성군,2023-01,66140,225.85,31827,14937719.0
KR-43,충청북도,증평군,2023-01,25124,209.82,27608,5271517.68
KR-43,충청북도,영동군,2023-01,31034,198.88,28719,6172041.92
KR-43,충청북도,괴산군,2023-01,26093,208.06,33504,5428909.58
KR-43,충청북도,단양군,2023-01,19911,199.15,30701,3965275.65
KR-43,충청북도,충주시,2023-01,136179,227.74,31118,31013405.46
KR-43,충청북도,제천시,2023-01,78476,240.24,33260,18853074.24
KR-43,충청북도,청주시,2023-01,491935,239.47,31617,117803674.45
KR-44,충청남도,공주시,2023-01,66156,214.04,30242,14160030.24
KR-44,충청남도,청양군,2023-01,19888,196.54,29345,3908787.52
KR-44,충청남도,예산군,2023-01,51765,214.92,30542,11125333.8
KR-44,충청남도,보령시,2023-01,61692,223.81,31462,13807286.52
KR-44,충청남도,서산시,2023-01,113384,231.02,30892,26193971.68
KR-44,충청남도,당진시,2023-01,117217,223.08,30970,26148768.36
KR-44,충청남도,계룡시,2023-01,22320,265.66,34599,5929531.2
KR-44,충청남도,태안군,2023-01,40954,195.77,29594,8017564.58
KR-44,충청남도,천안시,2023-01,368954,246.66,31846,91006193.64
KR-44,충청남도,서천군,2023-01,35346,198.24,28972,7006991.04
KR-44,충청남도,아산시,2023-01,201718,237.32,31178,47871715.76
KR-44,충청남도,홍성군,2023-01,65723,222.46,30637,14620738.58
KR-44,충청남도,금산군,2023-01,35518,190.6,28739,6769730.8
KR-44,충청남도,논산시,2023-01,73608,210.25,29399,15476082.0
KR-44,충청남도,부여군,2023-01,39388,212.51,30276,8370343.88
KR-45,전라북도,익산시,2023-01,159408,230.26,30223,36705286.08
KR-45,전라북도,무주군,2023-01,16394,194.44,28637,3187649.36
KR-45,전라북도,임실군,2023-01,18083,173.47,25394,3136858.01
KR-45,전라북도,고창군,2023-01,34857,200.34,29552,6983251.38
KR-45,전라북도,군산시,2023-01,158429,231.91,29325,36741269.39
KR-45,전라북도,장수군,2023-01,14528,179.97,26615,2614604.16
KR-45,전라북도,순창군,2023-01,17021,190.84,26863,3248287.64
KR-45,전라북도,정읍시,2023-01,67504,211.49,28726,14276420.96
KR-45,전라북도,전주시,2023-01,361273,252.11,32349,91080536.03
KR-45,전라북도,남원시,2023-01,51011,203.98,28465,10405223.78
KR-45,전라북도,완주군,2023-01,58031,209.38,28628,12150530.78
KR-45,전라북도,김제시,2023-01,50960,201.34,28821,10260286.4
KR-45,전라북도,진안군,2023-01,16629,180.26,26121,2997543.54
KR-45,전라북도,부안군,2023-01,31621,203.25,29616,6426968.25
KR-46,전라남도,목포시,2023-01,126399,244.65,31309,30923515.35
KR-46,전라남도,함평군,2023-01,19690,182.36,27027,3590668.4
KR-46,전라남도,신안군,2023-01,23103,168.21,27047,3886155.63
KR-46,전라남도,강진군,2023-01,22820,189.05,26976,4314121.0
KR-46,전라남도,나주시,2023-01,74849,218.8,28957,16376961.2
KR-46,전라남도,담양군,2023-01,25661,210.98,32282,5413957.78
KR-46,전라남도,구례군,2023-01,16573,198.55,29741,3290569.15
KR-46,전라남도,곡성군,2023-01,18546,186.42,28028,3457345.32
KR-46,전라남도,보성군,2023-01,26396,192.67,27774,5085717.32
KR-46,전라남도,장성군,2023-01,26122,194.64,28091,5084386.08
KR-46,전라남도,여수시,2023-01,159869,229.3,30489,36657961.7
KR-46,전라남도,광양시,2023-01,87568,220.39,28530,19299111.52
KR-46,전라남도,영암군,2023-01,39634,186.62,25381,7396497.08
KR-46,전라남도,진도군,2023-01,20265,200.85,29806,4070225.25
KR-46,전라남도,장흥군,2023-01,23818,192.25,28165,4579010.5
KR-46,전라남도,해남군,2023-01,41439,210.57,32255,8725810.23
KR-46,전라남도,고흥군,2023-01,45061,190.12,28168,8566997.32
KR-46,전라남도,화순군,2023-01,38233,210.6,28079,8051869.8
KR-46,전라남도,무안군,2023-01,52831,238.83,34368,12617627.73
KR-46,전라남도,완도군,2023-01,30342,205.31,30779,6229516.02
KR-46,전라남도,순천시,2023-01,154171,243.35,31782,37517512.85
KR-46,전라남도,영광군,2023-01,31895,208.78,30140,6659038.1
KR-47,경상북도,경산시,2023-01,175286,214.55,26947,37607611.3
KR-47,경상북도,영덕군,2023-01,24810,183.01,28225,4540478.1
KR-47,경상북도,청도군,2023-01,28028,190.98,29111,5352787.44
KR-47,경상북도,성주군,2023-01,25950,190.28,29336,4937766.0
KR-47,경상북도,울릉군,2023-01,5015,180.11,27795,903251.65
KR-47,경상북도,고령군,2023-01,18999,199.43,29167,3788970.57
KR-47,경상북도,예천군,2023-01,37349,220.86,30013,8248900.14
KR-47,경상북도,봉화군,2023-01,21156,180.59,26283,3820562.04
KR-47,경상북도,영천시,2023-01,60594,214.94,28586,13024074.36
KR-47,경상북도,문경시,2023-01,43019,214.79,31101,9240051.01
KR-47,경상북도,군위군,2023-01,15502,176.99,26815,2743698.98
KR-47,경상북도,김천시,2023-01,84468,222.38,29190,18783993.84
KR-47,경상북도,영양군,2023-01,12046,175.04,25977,2108531.84
KR-47,경상북도,칠곡군,2023-01,72034,213.71,28732,15394386.14
KR-47,경상북도,포항시,2023-01,284343,233.01,30212,66254762.43
KR-47,경상북도,구미시,2023-01,239325,227.49,28814,54444044.25
KR-47,경상북도,상주시,2023-01,61393,209.25,29289,12846485.25
KR-47,경상북도,울진군,2023-01,35727,214.94,30938,7679161.38
KR-47,경상북도,경주시,2023-01,167713,217.06,29836,36403783.78
KR-47,경상북도,안동시,2023-01,100664,218.85,29370,22030316.4
KR-47,경상북도,의성군,2023-01,34712,186.81,27014,6484548.72
KR-47,경상북도,청송군,2023-01,17416,189.84,27876,3306253.44
KR-47,경상북도,영주시,2023-01,63485,222.6,30816,14131761.0
KR-48,경상남도,사천시,2023-01,68987,213.49,29177,14728034.63
KR-48,경상남도,하동군,2023-01,29663,178.08,27465,5282387.04
KR-48,경상남도,창원시,2023-01,543031,246.97,32711,134112366.07
KR-48,경상남도,거제시,2023-01,140761,235.72,31351,33180182.92
KR-48,경상남도,통영시,2023-01,76067,223.18,30125,16976633.06
KR-48,경상남도,고성군,2023-01,35209,191.63,28238,6747100.67
KR-48,경상남도,의령군,2023-01,19484,173.71,25782,3384565.64
KR-48,경상남도,남해군,2023-01,29714,177.19,28310,5265023.66
KR-48,경상남도,양산시,2023-01,186765,255.62,31836,47740869.3
KR-48,경상남도,합천군,2023-01,31901,168.28,24865,5368300.28
KR-48,경상남도,김해시,2023-01,272593,260.18,33677,70923246.74
KR-48,경상남도,함양군,2023-01,26388,188.02,26455,4961471.76
KR-48,경상남도,거창군,2023-01,38560,197.92,27868,7631795.2
KR-48,경상남도,진주시,2023-01,203979,238.79,32053,48708145.41
KR-48,경상남도,밀양시,2023-01,68995,209.81,30559,14475840.95
KR-48,경상남도,함안군,2023-01,38165,218.03,31454,8321114.95
KR-48,경상남도,창녕군,2023-01,39523,200.58,29386,7927523.34
KR-48,경상남도,산청군,2023-01,24066,172.61,26144,4154032.26
KR-49,제주특별자치도,서귀포시,2023-01,105454,231.25,34420,24386237.5
KR-49,제주특별자치도,제주시,2023-01,269807,246.82,36190,66593763.74
KR-50,세종특별자치시, ,2023-01,188082,297.45,38491,55944990.9
KR-11,서울특별시,성동구,2023-02,139452,262.87,36242,36657747.24
KR-11,서울특별시,마포구,2023-02,197108,236.2,32545,46556909.6
KR-11,서울특별시,은평구,2023-02,228172,245.13,34503,55931802.36
KR-11,서울특별시,관악구,2023-02,299010,188.23,25519,56282652.3
KR-11,서울특별시,강남구,2023-02,267540,249.65,36200,66791361.0
KR-11,서울특별시,노원구,2023-02,225753,257.08,32046,58036581.24
KR-11,서울특별시,광진구,2023-02,185983,212.94,30105,39603220.02
KR-11,서울특별시,도봉구,2023-02,149903,246.77,32226,36991563.31
KR-11,서울특별시,서대문구,2023-02,162908,232.3,31953,37843528.4
KR-11,서울특별시,강북구,2023-02,157448,225.74,30340,35542311.52
KR-11,서울특별시,동대문구,2023-02,195983,221.7,30163,43449431.1
KR-11,서울특별시,강서구,2023-02,289440,226.98,30223,65697091.2
KR-11,서울특별시,구로구,2023-02,206046,238.39,31876,49119305.94
KR-11,서울특별시,영등포구,2023-02,213211,222.41,30101,47420258.51
KR-11,서울특별시,송파구,2023-02,286617,273.9,38867,78504396.3
KR-11,서울특별시,양천구,2023-02,191454,264.97,36146,50729566.38
KR-11,서울특별시,강동구,2023-02,208249,248.24,34527,51695731.76
KR-11,서울특별시,서초구,2023-02,183348,272.72,41539,50002666.56
KR-11,서울특별시,동작구,2023-02,199452,224.31,31133,44739078.12
KR-11,서울특별시,중랑구,2023-02,198197,227.26,30420,45042250.22
KR-11,서울특별시,금천구,2023-02,129145,213.18,29246,27531131.1
KR-11,서울특별시,종로구,2023-02,87575,214.91,33222,18820743.25
KR-11,서울특별시,중구,2023-02,75741,217.09,30452,16442613.69
KR-11,서울특별시,용산구,2023-02,123450,249.22,38456,30766209.0
KR-11,서울특별시,성북구,2023-02,212572,254.15,35849,54025173.8
KR-26,부산광역시,서구,2023-02,63206,221.15,31133,13978006.9
KR-26,부산광역시,금정구,2023-02,126639,229.47,31913,29059851.33
KR-26,부산광역시,동래구,2023-02,132283,271.04,37637,35853984.32
KR-26,부산광역시,남구,2023-02,137081,247.36,34135,33908356.16
KR-26,부산광역시,사하구,2023-02,159670,237.92,31196,37988686.4
KR-26,부산광역시,기장군,2023-02,58089,226.8,31061,13174585.2
KR-26,부산광역시,강서구,2023-02,70839,272.89,38390,19331254.71
KR-26,부산광역시,북구,2023-02,132635,265.96,34220,35275604.6
KR-26,부산광역시,영도구,2023-02,65416,215.33,28581,14086027.28
KR-26,부산광역시,해운대구,2023-02,191353,275.21,37609,52662259.13
KR-26,부산광역시,수영구,2023-02,101370,236.1,32375,23933457.0
KR-26,부산광역시,사상구,2023-02,108019,230.62,30575,24911341.78
KR-26,부산광역시,동구,2023-02,56853,205.89,28314,11705464.17
KR-26,부산광역시,부산진구,2023-02,203689,235.5,31448,47968759.5
KR-26,부산광역시,연제구,2023-02,103020,261.58,35646,26947971.6
KR-26,부산광역시,중구,2023-02,32690,167.55,22722,5477209.5
KR-27,대구광역시,남구,2023-02,90842,209.14,28948,18998695.88
KR-27,대구광역시,서구,2023-02,97442,205.23,28608,19998021.66
KR-27,대구광역시,북구,2023-02,220250,249.35,32598,54919337.5
KR-27,대구광역시,수성구,2023-02,200510,274.48,38293,55035984.8
KR-27,대구광역시,달서구,2023-02,273651,250.56,32566,68565994.56
KR-27,대구광역시,중구,2023-02,56328,206.95,28403,11657079.6
KR-27,대구광역시,동구,2023-02,187901,239.44,32173,44991015.44
KR-27,대구광역시,달성군,2023-02,124759,261.51,34176,32625726.09
KR-28,인천광역시,중구,2023-02,91921,238.15,33457,21890986.15
KR-28,인천광역시,남동구,2023-02,248021,262.02,35054,64986462.42
KR-28,인천광역시,계양구,2023-02,135211,252.7,33545,34167819.7
KR-28,인천광역시,강화군,2023-02,44298,207.26,35733,9181203.48
KR-28,인천광역시,서구,2023-02,297074,255.94,35618,76033119.56
KR-28,인천광역시,부평구,2023-02,244960,249.72,33074,61171411.2
KR-28,인천광역시,연수구,2023-02,177810,282.23,38905,50183316.3
KR-28,인천광역시,동구,2023-02,31482,234.74,30354,7390084.68
KR-28,인천광역시,옹진군,2023-02,14490,182.58,30052,2645584.2
KR-28,인천광역시,남구,2023-02,229524,229.42,31611,52657396.08
KR-29,광주광역시,광산구,2023-02,208437,253.15,33425,52765826.55
KR-29,광주광역시,서구,2023-02,158914,241.78,32126,38422226.92
KR-29,광주광역시,동구,2023-02,69892,213.3,28890,14907963.6
KR-29,광주광역시,북구,2023-02,235264,232.41,30321,54677706.24
KR-29,광주광역시,남구,2023-02,110811,254.14,34778,28161507.54
KR-30,대전광역시,중구,2023-02,121694,241.38,32480,29374497.72
KR-30,대전광역시,대덕구,2023-02,96658,230.35,30746,22265170.3
KR-30,대전광역시,유성구,2023-02,187183,245.64,33060,45979632.12
KR-30,대전광역시,동구,2023-02,136324,216.29,28956,29485517.96
KR-30,대전광역시,서구,2023-02,253640,234.86,30911,59569890.4
KR-31,울산광역시,동구,2023-02,79942,229.82,31373,18372270.44
KR-31,울산광역시,중구,2023-02,105432,251.63,35564,26529854.16
KR-31,울산광역시,북구,2023-02,99173,284.94,38199,28258354.62
KR-31,울산광역시,남구,2023-02,165978,242.79,33454,40297798.62
KR-31,울산광역시,울주군,2023-02,123808,235.39,32785,29143165.12
KR-41,경기도,연천군,2023-02,27946,198.57,31303,5549237.22
KR-41,경기도,포천시,2023-02,83556,230.93,35455,19295587.08
KR-41,경기도,군포시,2023-02,120493,269.05,36075,32418641.65
KR-41,경기도,화성시,2023-02,455201,275.4,38747,125362355.4
KR-41,경기도,수원시,2023-02,606732,246.99,33629,149856736.68
KR-41,경기도,의정부시,2023-02,223557,276.3,36745,61768799.1
KR-41,경기도,안산시,2023-02,356413,228.73,30695,81522345.49
KR-41,경기도,구리시,2023-02,85835,270.09,35831,23183175.15
KR-41,경기도,의왕시,2023-02,66569,301.4,41739,20063896.6
KR-41,경기도,시흥시,2023-02,273872,252.04,33416,69026698.88
KR-41,경기도,김포시,2023-02,219806,316.41,46065,69548816.46
KR-41,경기도,남양주시,2023-02,320161,305.26,43103,97732346.86
KR-41,경기도,파주시,2023-02,234248,271.51,38419,63600674.48
KR-41,경기도,용인시,2023-02,458428,303.28,43818,139032043.84
KR-41,경기도,하남시,2023-02,144660,284.52,39341,41158663.2
KR-41,경기도,양주시,2023-02,130695,245.8,34031,32124831.0
KR-41,경기도,여주시,2023-02,68904,225.28,34704,15522693.12
KR-41,경기도,광주시,2023-02,190359,277.89,41603,52898862.51
KR-41,경기도,이천시,2023-02,121932,244.49,35996,29811154.68
KR-41,경기도,부천시,2023-02,382529,249.63,34313,95490714.27
KR-41,경기도,과천시,2023-02,31891,248.63,36890,7929059.33
KR-41,경기도,가평군,2023-02,41063,217.76,35561,8941878.88
KR-41,경기도,안양시,2023-02,239126,276.3,37296,66070513.8
KR-41,경기도,고양시,2023-02,443095,272.91,37166,120925056.45
KR-41,경기도,광명시,2023-02,108135,274.31,36295,29662511.85
KR-41,경기도,평택시,2023-02,352654,244.93,34193,86375544.22
KR-41,경기도,양평군,2023-02,74761,240.03,41273,17944882.83
KR-41,경기도,동두천시,2023-02,49987,241.79,32480,12086356.73
KR-41,경기도,오산시,2023-02,127198,244.33,32432,31078287.34
KR-41,경기도,안성시,2023-02,116983,232.93,32832,27248850.19
KR-41,경기도,성남시,2023-02,429773,259.14,35911,111371375.22
KR-42,강원특별자치도,철원군,2023-02,25095,220.18,35675,5525417.1
KR-42,강원특별자치도,양구군,2023-02,13366,213.73,33101,2856715.18
KR-42,강원특별자치도,고성군,2023-02,19317,205.3,32743,3965780.1
KR-42,강원특별자치도,강릉시,2023-02,130562,227.83,32445,29745940.46
KR-42,강원특별자치도,정선군,2023-02,24180,211.45,32302,5112861.0
KR-42,강원특별자치도,양양군,2023-02,21064,207.23,31003,4365092.72
KR-42,강원특별자치도,삼척시,2023-02,44525,200.85,29560,8942846.25
KR-42,강원특별자치도,영월군,2023-02,25907,208.44,31840,5400055.08
KR-42,강원특별자치도,화천군,2023-02,14873,208.41,32863,3099681.93
KR-42,강원특별자치도,인제군,2023-02,21985,202.52,32843,4452402.2
KR-42,강원특별자치도,속초시,2023-02,49818,246.4,33138,12275155.2
KR-42,강원특별자치도,횡성군,2023-02,32084,210.75,32829,6761703.0
KR-42,강원특별자치도,평창군,2023-02,32969,200.39,31141,6606657.91
KR-42,강원특별자치도,춘천시,2023-02,165142,244.25,34287,40335933.5
KR-42,강원특별자치도,동해시,2023-02,53889,235.76,32043,12704870.64
KR-42,강원특별자치도,홍천군,2023-02,46319,206.72,31883,9575063.68
KR-42,강원특별자치도,원주시,2023-02,208927,254.53,35442,53178189.31
KR-42,강원특별자치도,태백시,2023-02,25587,218.58,30700,5592806.46
KR-43,충청북도,제천시,2023-02,78531,228.19,32812,17919988.89
KR-43,충청북도,청주시,2023-02,492001,234.54,32593,115393914.54
KR-43,충청북도,영동군,2023-02,31057,195.02,30239,6056736.14
KR-43,충청북도,음성군,2023-02,66173,218.12,31832,14433654.76
KR-43,충청북도,진천군,2023-02,56901,228.01,32596,12973997.01
KR-43,충청북도,옥천군,2023-02,31040,213.27,32765,6619900.8
KR-43,충청북도,괴산군,2023-02,26191,194.27,31937,5088125.57
KR-43,충청북도,단양군,2023-02,19946,186.13,30454,3712548.98
KR-43,충청북도,증평군,2023-02,25152,201.68,28136,5072655.36
KR-43,충청북도,충주시,2023-02,136256,219.89,31354,29961331.84
KR-43,충청북도,보은군,2023-02,22195,193.36,30470,4291625.2
KR-44,충청남도,천안시,2023-02,369085,242.68,33345,89569547.8
KR-44,충청남도,청양군,2023-02,19897,190.75,30274,3795352.75
KR-44,충청남도,홍성군,2023-02,65745,217.55,31537,14302824.75
KR-44,충청남도,보령시,2023-02,61721,221.03,31997,13642192.63
KR-44,충청남도,당진시,2023-02,117309,212.69,29914,24950451.21
KR-44,충청남도,태안군,2023-02,40997,189.73,30980,7778360.81
KR-44,충청남도,금산군,2023-02,35606,182.64,28806,6503079.84
KR-44,충청남도,부여군,2023-02,39381,208.24,31494,8200699.44
KR-44,충청남도,계룡시,2023-02,22954,251.09,33276,5763519.86
KR-44,충청남도,논산시,2023-02,73624,205.77,30323,15149610.48
KR-44,충청남도,서천군,2023-02,35376,191.98,29849,6791484.48
KR-44,충청남도,아산시,2023-02,202495,231.16,31825,46808744.2
KR-44,충청남도,공주시,2023-02,66181,207.41,30694,13726601.21
KR-44,충청남도,서산시,2023-02,113407,225.09,32405,25526781.63
KR-44,충청남도,예산군,2023-02,51823,209.39,31103,10851217.97
KR-45,전라북도,고창군,2023-02,34860,195.71,31133,6822450.6
KR-45,전라북도,장수군,2023-02,14542,175.77,28085,2556047.34
KR-45,전라북도,익산시,2023-02,159487,224.96,31153,35878195.52
KR-45,전라북도,정읍시,2023-02,67542,205.55,29698,13883258.1
KR-45,전라북도,완주군,2023-02,58612,201.71,29405,11822626.52
KR-45,전라북도,진안군,2023-02,16653,174.75,27219,2910111.75
KR-45,전라북도,무주군,2023-02,16421,190.11,29842,3121796.31
KR-45,전라북도,김제시,2023-02,50977,189.91,28931,9681042.07
KR-45,전라북도,임실군,2023-02,18127,166.84,28035,3024308.68
KR-45,전라북도,군산시,2023-02,158466,228.64,31000,36231666.24
KR-45,전라북도,부안군,2023-02,31621,193.73,30208,6125936.33
KR-45,전라북도,전주시,2023-02,361422,247.5,33673,89451945.0
KR-45,전라북도,남원시,2023-02,51040,195.88,28686,9997715.2
KR-45,전라북도,순창군,2023-02,17056,186.62,27829,3182990.72
KR-46,전라남도,목포시,2023-02,126410,241.52,32449,30530543.2
KR-46,전라남도,여수시,2023-02,160038,225.47,31365,36083767.86
KR-46,전라남도,광양시,2023-02,88469,211.83,28509,18740388.27
KR-46,전라남도,구례군,2023-02,16596,191.25,30438,3173985.0
KR-46,전라남도,순천시,2023-02,154915,239.57,33383,37112986.55
KR-46,전라남도,함평군,2023-02,19716,181.39,28675,3576285.24
KR-46,전라남도,진도군,2023-02,20321,203.15,32252,4128211.15
KR-46,전라남도,보성군,2023-02,26409,189.85,29043,5013748.65
KR-46,전라남도,영광군,2023-02,31936,205.84,31584,6573706.24
KR-46,전라남도,담양군,2023-02,25825,202.49,33384,5229304.25
KR-46,전라남도,화순군,2023-02,38284,201.64,28483,7719585.76
KR-46,전라남도,나주시,2023-02,74885,213.11,29241,15958742.35
KR-46,전라남도,강진군,2023-02,22849,186.14,28218,4253112.86
KR-46,전라남도,완도군,2023-02,30385,202.76,32356,6160862.6
KR-46,전라남도,신안군,2023-02,23196,167.16,29783,3877443.36
KR-46,전라남도,영암군,2023-02,39657,183.82,26376,7289749.74
KR-46,전라남도,무안군,2023-02,52887,228.7,33486,12095256.9
KR-46,전라남도,곡성군,2023-02,18547,178.65,28775,3313421.55
KR-46,전라남도,고흥군,2023-02,45110,186.41,29349,8408955.1
KR-46,전라남도,해남군,2023-02,41467,207.96,33536,8623477.32
KR-46,전라남도,장성군,2023-02,26181,188.38,28723,4931976.78
KR-46,전라남도,장흥군,2023-02,23855,190.29,29636,4539367.95
KR-47,경상북도,김천시,2023-02,84491,218.76,30315,18483251.16
